id,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,#_owner_children
1239,Honda,2013,315000,127884,Diesel,Dealer,Manual,First Owner,5
1240,Chevrolet,2015,200000,50000,Petrol,Individual,Manual,First Owner,2
1241,Chevrolet,2016,300000,25000,Petrol,Individual,Manual,First Owner,2
1242,Honda,2015,300000,66755,Diesel,Dealer,Manual,First Owner,4
1243,Honda,2013,380000,123084,Petrol,Dealer,Manual,First Owner,5
1244,Maruti,2009,250000,806599,Petrol,Dealer,Manual,First Owner,3
1245,Honda,2013,310000,95851,Diesel,Dealer,Manual,First Owner,3
1246,Maruti,2010,260000,50000,Petrol,Individual,Manual,First Owner,1
1247,Maruti,2008,150000,50000,Petrol,Individual,Manual,Second Owner,0
1248,Maruti,2006,85000,60000,Petrol,Individual,Manual,Second Owner,1
1249,Maruti,2015,280000,15000,Petrol,Individual,Manual,Second Owner,4
1250,Mahindra,2016,850000,40000,Diesel,Individual,Manual,First Owner,1
1251,Datsun,2017,375000,20000,Petrol,Individual,Manual,Second Owner,5
1252,Hyundai,2006,125000,120000,Diesel,Individual,Manual,Third Owner,1
1253,Chevrolet,2012,250000,110000,Diesel,Individual,Manual,First Owner,5
1254,Toyota,2014,715000,234000,Diesel,Individual,Manual,First Owner,0
1255,Hyundai,2011,220000,70000,Diesel,Individual,Manual,First Owner,1
1256,Tata,2010,110000,110000,Diesel,Individual,Manual,Second Owner,1
1257,Hyundai,2007,150000,84000,Petrol,Individual,Manual,Second Owner,2
1258,Nissan,2012,300000,170000,Diesel,Individual,Manual,First Owner,2
1259,Datsun,2017,220000,40000,Petrol,Individual,Manual,First Owner,2
1260,Maruti,2006,75000,96000,Petrol,Individual,Manual,Second Owner,2
1261,Tata,2009,100000,20000,Diesel,Individual,Manual,First Owner,5
1262,Ford,2016,380000,15000,Petrol,Individual,Manual,First Owner,1
1263,Hyundai,2007,100000,50000,Petrol,Individual,Manual,First Owner,2
1264,Volkswagen,2010,480000,80000,Petrol,Individual,Manual,Second Owner,2
1265,Toyota,2012,300000,124000,Diesel,Individual,Manual,First Owner,0
1266,Chevrolet,2013,190000,70000,Diesel,Individual,Manual,First Owner,5
1267,Ford,2012,190000,130000,Diesel,Individual,Manual,Second Owner,2
1268,Ford,2017,650000,19014,Petrol,Dealer,Manual,First Owner,0
1269,Toyota,2009,300000,23262,Petrol,Dealer,Manual,First Owner,1
1270,Ford,2016,700000,29600,Diesel,Dealer,Manual,First Owner,5
1271,Hyundai,2015,310000,35925,Petrol,Dealer,Manual,First Owner,1
1272,Maruti,2018,500000,12000,Petrol,Individual,Manual,First Owner,5
1273,Toyota,2013,415000,40771,Petrol,Dealer,Manual,First Owner,5
1274,Maruti,2015,395000,30500,Petrol,Dealer,Automatic,Second Owner,4
1275,Toyota,2014,430000,42000,Petrol,Dealer,Manual,Second Owner,3
1276,Toyota,2007,215000,55800,Petrol,Dealer,Manual,Second Owner,3
1277,Renault,2014,550000,66569,Diesel,Dealer,Manual,First Owner,4
1278,Volkswagen,2014,415000,81358,Diesel,Dealer,Manual,First Owner,3
1279,Volkswagen,2015,450000,82695,Diesel,Dealer,Manual,First Owner,4
1280,Ford,2014,285000,68293,Diesel,Dealer,Manual,Second Owner,4
1281,Honda,2016,580000,32000,Petrol,Dealer,Automatic,First Owner,5
1282,Maruti,2014,300000,190621,Diesel,Dealer,Manual,First Owner,2
1283,Hyundai,2018,1200000,60000,Diesel,Individual,Manual,First Owner,1
1284,Maruti,2006,78000,64700,Petrol,Individual,Manual,First Owner,4
1285,Maruti,2002,65000,100000,Petrol,Individual,Manual,Second Owner,0
1286,Tata,2016,400000,88470,Diesel,Individual,Manual,First Owner,4
1287,Hyundai,2016,850000,75000,Diesel,Individual,Manual,First Owner,4
1288,Volkswagen,2013,450000,120000,Diesel,Individual,Manual,Second Owner,3
1289,Mercedes-Benz,2012,2500000,35000,Diesel,Individual,Automatic,First Owner,5
1290,Toyota,2017,780000,70000,Diesel,Individual,Manual,First Owner,0
1291,Toyota,2017,3200000,57000,Diesel,Individual,Automatic,First Owner,3
1292,Maruti,2020,350000,1000,Petrol,Individual,Manual,First Owner,0
1293,Mahindra,2013,285000,120000,Diesel,Individual,Manual,Second Owner,3
1294,Volkswagen,2015,525000,98000,Diesel,Dealer,Manual,First Owner,3
1295,Maruti,2014,550000,90000,Diesel,Dealer,Manual,Second Owner,3
1296,Volkswagen,2018,580000,70000,Diesel,Individual,Manual,First Owner,4
1297,Tata,2013,75000,25000,Petrol,Individual,Manual,Third Owner,4
1298,Tata,2009,185000,60000,Diesel,Individual,Manual,Third Owner,5
1299,Maruti,2007,110000,90000,Petrol,Individual,Manual,Fourth & Above Owner,0
1300,Honda,2004,180000,200000,Petrol,Individual,Manual,Second Owner,4
1301,Volkswagen,2010,350000,110000,Diesel,Individual,Manual,Second Owner,4
1302,Chevrolet,2005,60000,126000,Petrol,Individual,Manual,Second Owner,5
1303,Mahindra,2018,695000,70000,Diesel,Individual,Manual,First Owner,5
1304,Mahindra,2019,2700000,5000,Diesel,Individual,Automatic,First Owner,2
1305,Maruti,2007,135000,74183,Petrol,Individual,Manual,Second Owner,3
1306,Mahindra,2015,640000,70000,Diesel,Individual,Manual,Second Owner,0
1307,Maruti,2014,160000,90000,Petrol,Individual,Manual,First Owner,3
1308,Tata,2004,80000,46000,Petrol,Individual,Manual,Second Owner,3
1309,Maruti,2013,340000,110000,Diesel,Individual,Manual,Second Owner,1
1310,Maruti,2012,110000,80000,Diesel,Individual,Manual,Second Owner,4
1311,Tata,2013,250000,90000,Diesel,Individual,Manual,Second Owner,4
1312,Toyota,2017,1300000,70000,Diesel,Individual,Manual,First Owner,2
1313,Mahindra,2014,250000,1,Diesel,Individual,Manual,Second Owner,1
1314,Toyota,2009,450000,192000,Diesel,Individual,Manual,First Owner,1
1315,Maruti,2013,240000,70000,Petrol,Individual,Manual,Fourth & Above Owner,3
1316,Mahindra,2007,225000,120000,Diesel,Individual,Manual,Second Owner,5
1317,Maruti,2015,275000,60000,Petrol,Individual,Manual,Second Owner,4
1318,Tata,2012,320000,120000,Diesel,Individual,Manual,Second Owner,1
1319,Maruti,2008,75000,120000,Petrol,Individual,Manual,First Owner,4
1320,Tata,2007,85000,50000,Petrol,Individual,Manual,Second Owner,4
1321,Tata,2009,90000,120000,Diesel,Individual,Manual,First Owner,0
1322,Maruti,2007,85000,80000,Petrol,Individual,Manual,Second Owner,5
1323,Mahindra,2008,350000,80000,Diesel,Individual,Manual,Second Owner,4
1324,Skoda,2009,355000,100000,Diesel,Individual,Automatic,Second Owner,1
1325,Maruti,2020,619000,1500,Petrol,Individual,Manual,First Owner,4
1326,Jeep,2018,1700000,50000,Diesel,Individual,Manual,First Owner,2
1327,Tata,2006,55000,100000,Diesel,Individual,Manual,Second Owner,4
1328,Ford,2006,95000,83411,Petrol,Individual,Manual,First Owner,3
1329,Volkswagen,2011,300000,120000,Diesel,Individual,Manual,Second Owner,5
1330,Ford,2006,81000,83411,Petrol,Individual,Manual,First Owner,2
1331,Skoda,2015,1000000,80000,Diesel,Individual,Automatic,Second Owner,2
1332,Maruti,2019,925000,50000,Diesel,Individual,Manual,First Owner,1
1333,Mahindra,2015,450000,40000,Diesel,Individual,Manual,First Owner,3
1334,Mahindra,2014,600000,13270,Diesel,Individual,Manual,First Owner,1
1335,Hyundai,2006,85000,100000,Petrol,Individual,Automatic,Third Owner,2
1336,Mahindra,2016,700000,50000,Diesel,Individual,Manual,First Owner,5
1337,Hyundai,2017,486000,26500,Petrol,Individual,Manual,First Owner,3
1338,Maruti,2013,400000,90000,Diesel,Individual,Manual,First Owner,5
1339,Ford,2008,120000,100000,Petrol,Individual,Manual,Third Owner,5
1340,Maruti,2018,275000,35000,Petrol,Individual,Manual,First Owner,3
1341,Hyundai,2016,580000,57000,Diesel,Individual,Manual,First Owner,5
1342,Maruti,2015,375000,70000,Petrol,Individual,Manual,First Owner,0
1343,Maruti,2015,229999,100000,Petrol,Individual,Manual,Third Owner,5
1344,Maruti,2010,110000,88000,Petrol,Individual,Manual,Second Owner,5
1345,Maruti,2017,600000,60000,Diesel,Individual,Manual,First Owner,1
1346,Maruti,2009,120000,76000,Petrol,Individual,Manual,Second Owner,1
1347,Ford,2010,200000,100000,Diesel,Individual,Manual,Second Owner,3
1348,Hyundai,2012,450000,110000,Diesel,Individual,Manual,Second Owner,3
1349,Hyundai,2012,550000,80000,Diesel,Individual,Manual,Second Owner,2
1350,Maruti,2012,220000,80000,Petrol,Individual,Manual,Second Owner,0
1351,Maruti,2001,40000,30000,Petrol,Individual,Manual,First Owner,3
1352,Renault,2017,300000,20000,Petrol,Individual,Automatic,First Owner,0
1353,Mahindra,2018,630000,40000,Diesel,Individual,Manual,First Owner,2
1354,Maruti,2017,610000,40000,Diesel,Individual,Manual,Second Owner,3
1355,Hyundai,2019,660000,7000,Petrol,Individual,Manual,Second Owner,5
1356,Maruti,2012,220000,80000,LPG,Individual,Manual,Second Owner,1
1357,Nissan,2011,138000,90000,Diesel,Individual,Manual,Second Owner,3
1358,Nissan,2013,210000,13770,Diesel,Individual,Manual,First Owner,3
1359,Maruti,2005,125000,34000,Petrol,Dealer,Manual,First Owner,4
1360,Maruti,2008,125000,102000,Petrol,Dealer,Manual,First Owner,1
1361,Honda,2014,725000,110000,Diesel,Individual,Manual,First Owner,5
1362,Maruti,2011,170000,90000,Petrol,Individual,Manual,Second Owner,5
1363,Toyota,2015,1200000,70000,Diesel,Individual,Manual,Third Owner,5
1364,Maruti,2003,70000,90000,Petrol,Individual,Manual,Second Owner,3
1365,Maruti,2007,100000,70000,Petrol,Individual,Manual,Second Owner,4
1366,Honda,2006,300000,80000,Petrol,Individual,Manual,Second Owner,2
1367,Maruti,2013,450000,100000,Diesel,Individual,Manual,Second Owner,1
1368,Maruti,2015,530000,100000,Diesel,Individual,Manual,First Owner,3
1369,Maruti,2007,100000,143000,Petrol,Individual,Manual,Third Owner,3
1370,Honda,2010,350000,115000,Petrol,Individual,Manual,Second Owner,5
1371,Tata,2011,165000,100000,Diesel,Individual,Manual,Second Owner,2
1372,Maruti,2019,475000,120000,Diesel,Individual,Manual,Second Owner,0
1373,Mahindra,2013,350000,42000,Diesel,Individual,Manual,First Owner,3
1374,Renault,2016,229999,38000,Petrol,Individual,Manual,First Owner,0
1375,Honda,2018,800000,35000,Diesel,Individual,Manual,First Owner,2
1376,Maruti,2014,475000,120000,Diesel,Individual,Manual,Second Owner,4
1377,Nissan,2014,425000,136906,Diesel,Individual,Manual,First Owner,1
1378,Maruti,2015,660000,97000,Diesel,Individual,Manual,Second Owner,1
1379,Honda,2019,610000,10000,Petrol,Individual,Automatic,First Owner,4
1380,Honda,2013,240000,50000,Petrol,Individual,Manual,Third Owner,4
1381,Maruti,2005,70000,60000,Petrol,Individual,Manual,Second Owner,0
1382,Toyota,2011,550000,120000,Diesel,Individual,Manual,First Owner,3
1383,Tata,2010,100000,120000,Petrol,Individual,Manual,Second Owner,5
1384,Mahindra,2010,350000,90000,Diesel,Individual,Manual,Second Owner,5
1385,Hyundai,2013,200000,120000,Petrol,Individual,Manual,First Owner,4
1386,Hyundai,2019,720000,3000,Petrol,Individual,Automatic,First Owner,4
1387,Maruti,2014,350000,133000,Diesel,Individual,Manual,First Owner,0
1388,Maruti,2016,400000,25000,Petrol,Individual,Manual,First Owner,5
1389,Hyundai,2017,570000,35000,Petrol,Individual,Manual,First Owner,2
1390,Maruti,2015,130000,70000,Petrol,Individual,Manual,First Owner,2
1391,Maruti,2016,210000,52000,Petrol,Individual,Manual,First Owner,3
1392,Hyundai,2018,800000,52000,Diesel,Individual,Manual,First Owner,2
1393,Honda,2017,700000,39000,Diesel,Individual,Manual,First Owner,3
1394,Tata,2011,200000,28689,Diesel,Individual,Manual,First Owner,5
1395,Tata,2014,495000,90000,Diesel,Individual,Manual,Second Owner,2
1396,Ford,2014,325000,80322,Diesel,Dealer,Manual,First Owner,0
1397,Ford,2019,650000,8000,Petrol,Individual,Manual,First Owner,4
1398,Mahindra,2000,155000,50000,Diesel,Individual,Manual,Second Owner,3
1399,Maruti,2007,75000,90000,Petrol,Individual,Manual,Second Owner,3
1400,Hyundai,2015,350000,61658,Diesel,Dealer,Manual,First Owner,1
1401,Maruti,2010,90000,50000,Petrol,Individual,Manual,Third Owner,2
1402,Maruti,2016,600000,80000,Diesel,Individual,Manual,First Owner,5
1403,Mahindra,2010,400000,185000,Diesel,Individual,Manual,First Owner,0
1404,Maruti,2014,370000,57000,Diesel,Individual,Manual,Second Owner,0
1405,Maruti,2000,50000,60000,Petrol,Individual,Manual,First Owner,4
1406,Honda,2004,125000,120000,Petrol,Individual,Manual,Second Owner,3
1407,Honda,2018,1800000,26000,Diesel,Individual,Automatic,First Owner,2
1408,Hyundai,2019,650000,20000,Petrol,Individual,Automatic,First Owner,1
1409,Maruti,2017,800000,30600,Petrol,Individual,Automatic,First Owner,3
1410,Volkswagen,2020,802000,5000,Petrol,Individual,Manual,First Owner,4
1411,Audi,2015,2300000,35000,Diesel,Individual,Automatic,Third Owner,5
1412,Hyundai,2016,430000,35000,Diesel,Individual,Manual,First Owner,5
1413,Hyundai,2017,650000,23000,Petrol,Individual,Manual,First Owner,4
1414,Mahindra,2004,170000,120000,Diesel,Individual,Manual,First Owner,2
1415,Skoda,2011,450000,235000,Diesel,Individual,Automatic,First Owner,5
1416,Maruti,2013,250000,87000,Petrol,Individual,Manual,First Owner,5
1417,Ford,2014,550000,72000,Petrol,Individual,Manual,Second Owner,4
1418,Jaguar,2013,2000000,64000,Diesel,Individual,Automatic,Second Owner,1
1419,Maruti,2007,140000,100000,Petrol,Individual,Manual,Second Owner,0
1420,Chevrolet,2012,155000,12000,Petrol,Individual,Manual,First Owner,3
1421,Hyundai,2010,120000,67000,Petrol,Individual,Manual,Third Owner,5
1422,Toyota,2012,287000,70000,Diesel,Individual,Manual,First Owner,1
1423,Maruti,2016,675000,60000,Diesel,Individual,Manual,First Owner,2
1424,Hyundai,2011,235000,74500,Petrol,Individual,Manual,Second Owner,3
1425,Hyundai,2011,300000,118700,Diesel,Individual,Manual,Second Owner,4
1426,Nissan,2015,434999,40000,Petrol,Individual,Automatic,Second Owner,0
1427,Mahindra,2004,225000,223660,Diesel,Individual,Automatic,Third Owner,3
1428,Toyota,2006,160000,140000,Petrol,Individual,Manual,Second Owner,1
1429,Hyundai,2020,600000,5000,Petrol,Individual,Manual,First Owner,1
1430,Chevrolet,2016,470000,100000,Diesel,Individual,Manual,Second Owner,3
1431,Maruti,2011,300000,100000,Petrol,Individual,Manual,Second Owner,5
1432,Maruti,2018,600000,2000,Petrol,Individual,Manual,First Owner,5
1433,Hyundai,2020,640000,4000,Petrol,Individual,Automatic,First Owner,4
1434,Tata,2006,50000,120000,Diesel,Individual,Manual,Fourth & Above Owner,1
1435,Hyundai,2015,600000,35000,Petrol,Individual,Manual,First Owner,1
1436,Hyundai,2014,290000,29000,LPG,Individual,Manual,First Owner,3
1437,Hyundai,2015,600000,30000,Petrol,Individual,Manual,First Owner,0
1438,Tata,2012,190000,120000,Diesel,Individual,Manual,First Owner,3
1439,Hyundai,2008,160000,110000,Petrol,Individual,Manual,Third Owner,3
1440,Maruti,2017,325000,15000,Petrol,Individual,Manual,First Owner,3
1441,Mahindra,2006,200000,73756,Diesel,Individual,Manual,First Owner,2
1442,Toyota,2018,2800000,40000,Diesel,Individual,Automatic,First Owner,5
1443,Chevrolet,2011,125000,60000,Petrol,Individual,Manual,Third Owner,4
1444,Hyundai,2008,155000,60000,Petrol,Individual,Manual,Fourth & Above Owner,1
1445,Hyundai,2015,550000,90000,Diesel,Individual,Manual,First Owner,2
1446,Maruti,2009,130000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5
1447,Maruti,2002,80000,70000,Petrol,Individual,Manual,Second Owner,3
1448,Toyota,2015,500000,80000,Diesel,Individual,Manual,Second Owner,3
1449,Renault,2019,250000,27000,Petrol,Individual,Manual,First Owner,5
1450,Mahindra,2012,580000,70000,Diesel,Individual,Manual,First Owner,2
1451,Daewoo,2002,60000,50000,Petrol,Individual,Manual,First Owner,4
1452,Toyota,2012,300000,185000,Diesel,Individual,Manual,First Owner,1
1453,Ford,2014,200000,90000,Diesel,Individual,Manual,Second Owner,0
1454,Tata,2017,1200000,16400,Diesel,Individual,Manual,First Owner,3
1455,Toyota,2015,350000,80000,Diesel,Individual,Manual,Second Owner,1
1456,Mahindra,2012,600000,80000,Diesel,Individual,Manual,Second Owner,2
1457,Honda,2019,650000,4000,Petrol,Individual,Manual,First Owner,0
1458,Maruti,2008,120000,40000,Petrol,Individual,Manual,First Owner,1
1459,Tata,2010,180000,120000,Diesel,Individual,Manual,Second Owner,5
1460,Hyundai,2018,950000,41395,Petrol,Individual,Automatic,First Owner,0
1461,Tata,2012,250999,35000,Diesel,Individual,Manual,Second Owner,1
1462,Skoda,2012,385000,52000,Diesel,Dealer,Manual,First Owner,5
1463,Audi,2009,1250000,47000,Diesel,Dealer,Automatic,Second Owner,4
1464,Chevrolet,2013,165000,50000,Petrol,Individual,Manual,First Owner,0
1465,Hyundai,2015,700000,48000,Petrol,Dealer,Manual,First Owner,2
1466,Mahindra,2015,750000,53000,Diesel,Dealer,Manual,First Owner,1
1467,Mahindra,2008,89999,213000,Diesel,Individual,Manual,First Owner,3
1468,Datsun,2018,290000,15000,Petrol,Dealer,Automatic,First Owner,3
1469,Tata,2014,45000,7000,Petrol,Individual,Manual,Second Owner,5
1470,Skoda,2013,675000,88000,Diesel,Dealer,Automatic,First Owner,3
1471,Nissan,2015,530000,55000,Diesel,Dealer,Manual,First Owner,2
1472,BMW,2014,1485000,48000,Diesel,Dealer,Automatic,First Owner,5
1473,Chevrolet,2014,325000,71014,Diesel,Dealer,Manual,First Owner,2
1474,Honda,2015,400000,60000,Diesel,Dealer,Manual,First Owner,3
1475,Mahindra,2017,380000,71000,Diesel,Dealer,Manual,First Owner,3
1476,Honda,2016,750000,45000,Petrol,Dealer,Automatic,First Owner,3
1477,Honda,2017,390000,45000,Petrol,Dealer,Manual,First Owner,0
1478,Maruti,2009,110000,20000,Petrol,Individual,Manual,First Owner,1
1479,MG,2019,1825000,14000,Diesel,Dealer,Manual,First Owner,5
1480,Audi,2019,3256000,17000,Diesel,Dealer,Automatic,First Owner,2
1481,Renault,2015,370000,60000,Diesel,Dealer,Manual,First Owner,1
1482,Chevrolet,2013,210000,80000,Diesel,Individual,Manual,Second Owner,2
1483,Skoda,2007,175000,181000,Diesel,Individual,Manual,Fourth & Above Owner,2
1484,Hyundai,2012,575000,89550,Diesel,Individual,Manual,Second Owner,0
1485,Mahindra,2010,320000,90000,Diesel,Individual,Manual,Third Owner,3
1486,Maruti,2010,280000,149500,Diesel,Individual,Manual,Third Owner,5
1487,Renault,2013,500000,190000,Diesel,Individual,Manual,Second Owner,5
1488,Ford,2013,380000,83000,Diesel,Dealer,Manual,First Owner,5
1489,Maruti,2005,120000,20000,Petrol,Individual,Manual,Second Owner,1
1490,Maruti,2018,395000,20000,Petrol,Individual,Manual,First Owner,5
1491,Skoda,2010,360000,160000,Diesel,Individual,Manual,First Owner,0
1492,Nissan,2015,451000,100000,Diesel,Individual,Manual,First Owner,3
1493,Chevrolet,2010,175000,45000,Petrol,Individual,Manual,Second Owner,5
1494,Chevrolet,2009,170000,44800,Petrol,Individual,Manual,Second Owner,5
1495,Hyundai,2006,100000,40000,Petrol,Individual,Manual,Second Owner,5
1496,Maruti,2014,150000,120000,Petrol,Individual,Manual,Third Owner,1
1497,Tata,2011,149000,10000,Diesel,Individual,Manual,Second Owner,1
1498,Tata,2011,160000,80000,Diesel,Individual,Manual,Second Owner,0
1499,Datsun,2018,434999,10000,Petrol,Individual,Manual,First Owner,5
1500,Mahindra,2014,800000,156000,Diesel,Individual,Manual,First Owner,0
1501,Toyota,2010,819999,120000,Diesel,Individual,Manual,Second Owner,4
1502,Maruti,2007,163000,100000,Petrol,Individual,Manual,Second Owner,5
1503,Mercedes-Benz,2001,350000,100000,Diesel,Individual,Manual,Second Owner,1
1504,Tata,2006,75000,100000,Petrol,Individual,Manual,Second Owner,1
1505,Maruti,2012,180000,60000,Petrol,Individual,Manual,Second Owner,4
1506,Ford,2017,675000,30000,Diesel,Individual,Manual,First Owner,1
1507,Maruti,2013,400000,170000,Diesel,Individual,Manual,First Owner,3
1508,Volkswagen,2013,434999,100000,Diesel,Individual,Manual,Second Owner,5
1509,Tata,2006,100000,110000,Petrol,Individual,Manual,Second Owner,5
1510,Maruti,2015,419000,170000,Diesel,Individual,Manual,Second Owner,2
1511,Tata,2009,200000,100000,Petrol,Individual,Manual,First Owner,3
1512,Renault,2014,400000,35000,Diesel,Individual,Manual,First Owner,2
1513,Ford,2018,790000,40000,Diesel,Individual,Manual,Second Owner,4
